"id"	"trait"	"sample_size"	"nsnp"	"year"	"consortium"	"author"	"note"	"access"	"mr"	"sex"	"pmid"	"priority"	"population"	"unit"	"category"	"subcategory"	"ncase"	"ncontrol"	"sd"	"ukbbid"
"ukb-b-1795"	"Low calorie hot chocolate intake"	64942	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100540: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"100540"
"ukb-b-7564"	"Operation code: oesphageal fundoplication/hiatus hernia surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1482: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1125	461808	NA	"20004#1482"
"ukb-b-13702"	"Time spent doing vigorous physical activity"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104900: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104900"
"ukb-b-19641"	"PCT where patients GP was registered: STOKE ON TRENT PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5PJ: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3191	459819	NA	"41230#5PJ"
"ukb-b-19050"	"PCT where patients GP was registered: EAST LANCASHIRE TEACHING PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5NH: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1093	461917	NA	"41230#5NH"
"ukb-b-8602"	"Treatment/medication code: gliclazide"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140874744: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3840	459093	NA	"20003#1140874744"
"ukb-b-6634"	"PCT where patients GP was registered: WANDSWORTH PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5LG: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1302	461708	NA	"41230#5LG"
"ukb-b-8194"	"Non-cancer illness code, self-reported: sciatica"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1476: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4394	458539	NA	"20002#1476"
"ukb-b-2854"	"Diagnoses - secondary ICD10: W19.9 Unspecified place"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#W199: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2506	460504	NA	"41204#W199"
"ukb-b-10559"	"Methods of admission to hospital (recoded): Emergency admission: A&E"	462624	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41249#2001: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	83717	378907	NA	"41249#2001"
"ukb-b-19207"	"Diagnoses - secondary ICD10: R33 Retention of urine"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R33: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2599	460411	NA	"41204#R33"
"ukb-b-18163"	"Non-cancer illness code, self-reported: bronchiectasis"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1114: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1080	461853	NA	"20002#1114"
"ukb-b-20424"	"Diagnoses - secondary ICD10: Z90.7 Acquired absence of genital organ(s)"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#Z907: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3446	459564	NA	"41204#Z907"
"ukb-b-11241"	"Non-cancer illness code, self-reported: back pain"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1534: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2495	460438	NA	"20002#1534"
"ukb-b-8398"	"Non-cancer illness code, self-reported: glaucoma"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1277: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4737	458196	NA	"20002#1277"
"ukb-b-16288"	"Treatment/medication code: vitamin e product"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140871112: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1741	461192	NA	"20003#1140871112"
"ukb-b-19255"	"Fractured bone site(s): Arm"	460340	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6151#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4714	455626	NA	"6151#6"
"ukb-b-18389"	"Fractured heel"	306379	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3082: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"3082"
"ukb-b-11411"	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the leg (DVT)"	462013	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6152#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	9440	452573	NA	"6152#5"
"ukb-b-12725"	"Treatment/medication code: salmeterol"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140862144: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1211	461722	NA	"20003#1140862144"
"ukb-b-4000"	"Leisure/social activities: Sports club or gym"	461369	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6160#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	138494	322875	NA	"6160#1"
"ukb-b-6998"	"Diagnoses - secondary ICD10: M15.9 Polyarthrosis, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#M159: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1165	461845	NA	"41204#M159"
"ukb-b-905"	"Cauliflower intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104180: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104180"
"ukb-b-15918"	"Treatment speciality of consultant (recoded): Dermatology"	444587	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41246#1390: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	8914	435673	NA	"41246#1390"
"ukb-b-8759"	"Crispbread intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"101250: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"101250"
"ukb-b-2055"	"Diagnoses - secondary ICD10: N81.2 Incomplete uterovaginal prolapse"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#N812: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1042	461968	NA	"41204#N812"
"ukb-b-7030"	"Number of crackers/crispbreads with butter/margarine"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"101470: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"101470"
"ukb-b-12499"	"Operative procedures - secondary OPCS: Y53.9 Unspecified approach to organ under image control"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Y539: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3710	459300	NA	"41210#Y539"
"ukb-b-17501"	"Operative procedures - secondary OPCS: Z86.4 Metatarsophalangeal joint of great toe"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Z864: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1496	461514	NA	"41210#Z864"
"ukb-b-13731"	"Diagnoses - main ICD10: K22.1 Ulcer of oesophagus"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K221: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3251	459759	NA	"41202#K221"
"ukb-b-16202"	"Carotene"	64979	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100019: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"100019"
"ukb-b-3665"	"Leg pain on walking : effect of standing still"	28933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"5518: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	17548	11385	NA	"5518"
"ukb-b-10847"	"Operative procedures - secondary OPCS: Y53.5 Approach to organ under image intensifier"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Y535: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4217	458793	NA	"41210#Y535"
"ukb-b-19862"	"Melon intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104520: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104520"
"ukb-b-4725"	"Non-cancer illness code, self-reported: duodenal ulcer"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1457: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1908	461025	NA	"20002#1457"
"ukb-b-12474"	"Operation code: stomach surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1448: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2717	460216	NA	"20004#1448"
"ukb-b-10351"	"Non-cancer illness code, self-reported: allergy or anaphylactic reaction to drug"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1386: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4029	458904	NA	"20002#1386"
"ukb-b-2146"	"Operative procedures - main OPCS: Q18.1 Diagnostic endoscopic examination of uterus and biopsy of lesion of uterus"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#Q181: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5719	457291	NA	"41200#Q181"
"ukb-b-9571"	"Fractured bone site(s): Wrist"	460340	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6151#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	9113	451227	NA	"6151#5"
"ukb-b-15085"	"Main speciality of consultant (recoded): Adult mental illness"	461145	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41245#1020: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2801	458344	NA	"41245#1020"
"ukb-b-7460"	"Pack years adult smoking as proportion of life span exposed to smoking"	142387	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20162: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"20162"
"ukb-b-19381"	"Non-cancer illness code, self-reported: osteopenia"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1617: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1145	461788	NA	"20002#1617"
"ukb-b-11402"	"Operation code: colectomy/hemicolectomy"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1464: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1975	460958	NA	"20004#1464"
"ukb-b-12617"	"PCT responsible for patient data: MANCHESTER PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5NT: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2506	460504	NA	"41229#5NT"
"ukb-b-1331"	"PCT where patients GP was registered: CHESTERFIELD PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5EA: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1123	461887	NA	"41230#5EA"
"ukb-b-13480"	"Treatment/medication code: food supplement/plant/herbal extract"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1199: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1737	461196	NA	"20003#1199"
"ukb-b-8621"	"Operative procedures - main OPCS: M47.9 Unspecified urethral catheterisation of bladder"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#M479: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1496	461514	NA	"41200#M479"
"ukb-b-16892"	"Treatment/medication code: evening primrose oil"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140916682: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	7307	455626	NA	"20003#1140916682"
"ukb-b-12654"	"Former alcohol drinker"	31506	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3731: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	16191	15315	NA	"3731"
"ukb-b-18799"	"Treatment/medication code: bendroflumethiazide"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1141194794: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	25767	437166	NA	"20003#1141194794"
"ukb-b-16847"	"PCT where patients GP was registered: STAFFORDSHIRE MOORLANDS PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5HR: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1553	461457	NA	"41230#5HR"
"ukb-b-2691"	"Coleslaw intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104080: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104080"
"ukb-b-10002"	"Manic/hyper symptoms: All of the above"	31317	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6156#15: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3177	28140	NA	"6156#15"
"ukb-b-19388"	"Diagnoses - main ICD10: K85 Acute pancreatitis"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#K85: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1215	461795	NA	"41202#K85"
"ukb-b-13231"	"Place of birth in UK - east co-ordinate"	434576	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"130: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"130"
"ukb-b-5326"	"Operative procedures - main OPCS: X33.9 Unspecified other blood transfusion"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#X339: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1549	461461	NA	"41200#X339"
"ukb-b-15760"	"PCT where patients GP was registered: DERBYSHIRE COUNTY PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5N6: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5272	457738	NA	"41230#5N6"
"ukb-b-11971"	"Pulse wave Arterial Stiffness index"	151053	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"21021: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"21021"
"ukb-b-12648"	"Vitamin and mineral supplements: Vitamin D"	460351	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6155#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	17879	442472	NA	"6155#4"
"ukb-b-17965"	"Main speciality of consultant (recoded): Neurosurgery"	461193	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41245#1520: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	5800	455393	NA	"41245#1520"
"ukb-b-18137"	"PCT where patients GP was registered: REDCAR AND CLEVELAND PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5QR: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1648	461362	NA	"41230#5QR"
"ukb-b-10414"	"Sum of road length of major roads within 100m"	456380	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"24015: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"24015"
"ukb-b-3656"	"Number of treatments/medications taken"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"137: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"137"
"ukb-b-17107"	"Pain type(s) experienced in last month: Facial pain"	461857	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6159#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	8595	453262	NA	"6159#2"
"ukb-b-13814"	"Treatment speciality of consultant (recoded): Ear, nose and throat (ENT)"	445121	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41246#1430: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	22802	422319	NA	"41246#1430"
"ukb-b-12465"	"Operation code: coronary artery bypass grafts (cabg)"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1095: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3511	459422	NA	"20004#1095"
"ukb-b-12217"	"Unsalted nuts intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102440: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102440"
"ukb-b-1732"	"3mm asymmetry angle (right)"	94258	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"5108: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"5108"
